,time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m
591,2016-08-13,165.15833333333333,95.44916666666667,128.78166666666667,0.7925,23.258333333333336,29.695833333333336,3.651666666666667
592,2016-08-14,171.0725,96.55,133.96166666666667,0.8120833333333333,23.258750000000003,30.24625,3.9499999999999997
593,2016-08-15,192.77833333333334,149.66166666666666,109.15708333333333,0.9141666666666667,23.25708333333333,30.787916666666664,4.23375
594,2016-08-16,193.56625,142.87583333333333,116.66291666666666,0.9183333333333333,23.255,31.266666666666666,4.660416666666666
595,2016-08-17,193.985,143.28,117.35208333333333,0.9195833333333333,23.249583333333334,30.976249999999997,3.8658333333333332
596,2016-08-18,207.15125,193.65291666666667,88.75166666666667,0.9991666666666666,23.239166666666666,30.327083333333334,3.565416666666667
597,2016-08-19,192.19833333333335,153.52166666666668,108.85041666666666,0.9225,23.223333333333333,30.415833333333335,3.6275
598,2016-08-20,182.1470833333333,154.83124999999998,97.12833333333333,0.8845833333333334,23.197916666666668,30.278333333333332,3.5262499999999997
599,2016-08-21,191.37208333333334,157.06416666666667,106.62333333333333,0.9295833333333334,23.166666666666668,30.229166666666668,2.75375
600,2016-08-22,182.71208333333334,138.15625,115.6025,0.8854166666666666,23.13333333333333,30.44458333333333,3.0883333333333334
601,2016-08-23,187.12458333333333,134.02041666666665,120.94458333333334,0.8916666666666666,23.097083333333334,30.35625,3.5345833333333334
602,2016-08-24,184.46958333333336,149.46541666666667,104.22208333333333,0.8841666666666667,23.0575,30.55333333333333,3.6750000000000003
603,2016-08-25,41.30291666666667,0.7066666666666667,60.01625000000001,0.20875,23.016666666666666,29.444166666666664,2.325833333333333
604,2016-08-26,52.322916666666664,0.3625,74.17375,0.2575,22.974999999999998,28.31041666666667,2.40625
605,2016-08-27,33.35333333333333,0.615,49.54083333333333,0.17375,22.930000000000003,27.896666666666665,2.73
606,2016-08-28,140.72333333333333,56.190416666666664,134.93708333333333,0.6608333333333333,22.884583333333335,28.722083333333334,3.2695833333333333
607,2016-08-29,146.28041666666667,61.887499999999996,138.31,0.6966666666666667,22.83666666666667,28.817083333333333,2.9416666666666664
608,2016-08-30,108.54833333333333,30.864583333333332,115.23375,0.50375,22.78708333333333,27.940416666666668,3.315416666666667
609,2016-08-31,101.16916666666667,24.26833333333333,114.07541666666667,0.4766666666666666,22.736666666666665,27.537916666666664,3.0629166666666667
610,2016-09-01,154.22333333333333,86.75958333333334,122.69666666666667,0.7204166666666666,22.684166666666666,28.42375,3.235416666666667
611,2016-09-02,156.8375,76.01625,135.98208333333335,0.7312500000000001,22.629166666666666,28.593333333333334,3.344583333333333
612,2016-09-03,185.22375,131.21708333333333,119.43583333333333,0.8616666666666667,22.572916666666668,28.6075,3.2295833333333337
613,2016-09-04,146.16083333333333,58.010416666666664,138.69083333333333,0.6766666666666667,22.515416666666667,28.959999999999997,3.4433333333333334
614,2016-09-05,187.05041666666668,137.89291666666668,115.27208333333333,0.8670833333333333,22.470416666666665,29.640416666666667,3.1279166666666662
615,2016-09-06,204.0404166666667,185.86458333333334,91.96958333333333,0.9520833333333333,22.416666666666668,29.89833333333333,3.4137500000000003
616,2016-09-07,198.9595833333333,200.50166666666667,70.87375,0.9295833333333333,22.360833333333332,29.55333333333333,3.2554166666666666
617,2016-09-08,159.3025,122.44625,94.83708333333334,0.7408333333333333,22.303749999999997,29.39916666666667,3.19
618,2016-09-09,160.21833333333333,113.92333333333333,105.79291666666666,0.7487499999999999,22.245416666666667,29.583333333333332,2.77
619,2016-09-10,178.20791666666665,133.70291666666665,107.45625000000001,0.82,22.184166666666666,29.152916666666666,2.2408333333333332
620,2016-09-11,95.35833333333333,28.188333333333333,103.795,0.4529166666666667,22.122500000000002,28.599166666666665,1.985
621,2016-09-12,52.93666666666667,0.9116666666666666,74.67583333333333,0.26,22.059166666666666,28.637083333333333,2.1754166666666666
622,2016-09-13,101.21416666666666,19.778333333333332,117.8075,0.47125,21.995,28.95375,1.8945833333333333
623,2016-09-14,60.16041666666666,1.1625,83.395,0.29125,21.927916666666665,28.690416666666668,2.9916666666666667
624,2016-09-15,121.205,35.16625,128.43166666666667,0.5591666666666667,21.860833333333332,29.015,4.227083333333334
625,2016-09-16,109.95125,50.387499999999996,101.46541666666667,0.5154166666666666,21.791666666666668,29.122083333333332,3.535
626,2016-09-17,145.71625,66.91,129.02583333333334,0.6645833333333333,21.721666666666668,29.27208333333333,3.6645833333333333
627,2016-09-18,190.59708333333333,174.22458333333336,87.99583333333334,0.8783333333333333,21.649583333333336,29.437083333333334,2.7929166666666667
628,2016-09-19,126.85958333333333,56.82791666666666,116.55125,0.5870833333333333,21.576666666666668,29.62625,2.689583333333333
629,2016-09-20,52.82333333333333,2.6908333333333334,73.17541666666666,0.26208333333333333,21.502916666666668,28.845,2.405
630,2016-09-21,99.6725,18.587500000000002,114.95833333333333,0.45708333333333334,21.427083333333332,27.883333333333336,3.4745833333333334
631,2016-09-22,150.76624999999999,107.61,95.94125000000001,0.685,21.35083333333333,29.632083333333338,3.5270833333333336
632,2016-09-23,173.0354166666667,123.88375,108.37708333333332,0.7741666666666666,21.272916666666667,29.698333333333334,3.2883333333333336
633,2016-09-24,135.65458333333333,54.40708333333333,128.68208333333334,0.6183333333333333,21.193749999999998,29.735833333333332,3.4770833333333333
634,2016-09-25,180.15791666666667,129.71083333333334,111.91083333333334,0.8029166666666666,21.114166666666666,29.622083333333332,3.7816666666666667
635,2016-09-26,156.14666666666668,90.46333333333332,121.86125,0.71,21.03291666666667,29.743750000000002,3.1875
636,2016-09-27,167.07041666666666,102.81583333333333,121.63791666666667,0.7487499999999999,20.950833333333332,28.535416666666666,3.1575
637,2016-09-28,125.73791666666666,51.2425,118.6475,0.5712499999999999,20.867916666666666,28.434583333333332,3.29625
638,2016-09-29,158.69583333333333,89.63791666666667,124.87625000000001,0.715,20.78375,28.313333333333333,3.0258333333333334
639,2016-09-30,197.34458333333336,161.9466666666667,103.95791666666666,0.8741666666666666,20.69875,29.0675,2.7908333333333335
